image_path,navigation_command,command_name,steering_angle,angle_bin,camera_name,source,original_image_path,gps_x,gps_y,gps_z,yaw,speed_kmh,timestamp,session_id,frame_id
images/002941_follow_lane_left_strong_center.jpg,2,FOLLOW_LANE,-0.22,left_strong,center,cil_dataset_estratificado,images/session_20260622_193333_0015354_center.jpg,2.725004,243.075117,0.316117,23.558148,20.0,2026_06_22_19_46_21_369643,session_20260622_193333,15354
images/002942_follow_lane_almost_straight_center.jpg,2,FOLLOW_LANE,0.02,almost_straight,center,cil_dataset_estratificado,images/session_20260622_193333_0022576_center.jpg,-39.99247,99.942892,0.316044,28.237956,20.0,2026_06_22_19_52_21_707987,session_20260622_193333,22576
images/002943_follow_lane_right_soft_center.jpg,2,FOLLOW_LANE,0.04,right_soft,center,cil_dataset_estratificado,images/session_20260622_193333_0026183_center.jpg,-175.298375,-179.970736,0.316083,29.834227,20.0,2026_06_22_19_55_22_534736,session_20260622_193333,26183
images/002944_straight_almost_straight_center.jpg,5,STRAIGHT,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_193333_0005287_center.jpg,48.40558,-51.436368,0.316043,7.822448,20.0,2026_06_22_19_37_58_568830,session_20260622_193333,5287
images/002945_follow_lane_right_soft_center.jpg,2,FOLLOW_LANE,0.04,right_soft,center,cil_dataset_estratificado,images/session_20260622_205309_0002568_center.jpg,40.892986,-4.38743,0.316075,-14.074125,20.0,2026_06_22_20_55_20_151621,session_20260622_205309,2568
images/002946_follow_lane_right_medium_center.jpg,2,FOLLOW_LANE,0.1,right_medium,center,cil_dataset_estratificado,images/session_20260622_193333_0023057_center.jpg,26.547014,141.164633,0.316254,25.514272,20.0,2026_06_22_19_52_45_719586,session_20260622_193333,23057
images/002947_straight_almost_straight_left_center.jpg,5,STRAIGHT,-0.02,almost_straight_left,center,cil_dataset_estratificado,images/session_20260622_193333_0003525_center.jpg,82.70606,96.522412,0.316055,4.707691,20.0,2026_06_22_19_36_30_758070,session_20260622_193333,3525
images/002948_follow_lane_right_medium_center.jpg,2,FOLLOW_LANE,0.12,right_medium,center,cil_dataset_estratificado,images/session_20260622_193333_0028017_center.jpg,-165.119585,232.507968,0.316083,26.626131,20.0,2026_06_22_19_56_53_164288,session_20260622_193333,28017
images/002949_follow_lane_right_medium_center.jpg,2,FOLLOW_LANE,0.12,right_medium,center,cil_dataset_estratificado,images/session_20260622_204015_0010127_center.jpg,96.836926,-12.972527,0.316174,14.751923,20.0,2026_06_22_20_48_43_602082,session_20260622_204015,10127
images/002950_follow_lane_right_strong_center.jpg,2,FOLLOW_LANE,0.14,right_strong,center,cil_dataset_estratificado,images/session_20260622_193333_0037110_center.jpg,-34.922701,231.937433,0.31626,20.653697,20.0,2026_06_22_20_04_26_897578,session_20260622_193333,37110
images/002951_left_left_strong_center.jpg,3,LEFT,-0.24,left_strong,center,cil_dataset_estratificado,images/session_20260622_193333_0043218_center.jpg,46.377575,-45.944441,0.316202,29.255946,20.0,2026_06_22_20_09_31_696259,session_20260622_193333,43218
images/002952_follow_lane_right_medium_center.jpg,2,FOLLOW_LANE,0.1,right_medium,center,cil_dataset_estratificado,images/session_20260622_193333_0016245_center.jpg,-217.501409,214.449574,0.315852,24.044829,20.0,2026_06_22_19_47_05_279411,session_20260622_193333,16245
images/002953_straight_almost_straight_center.jpg,5,STRAIGHT,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_193333_0005161_center.jpg,14.860772,-50.384116,0.316043,7.823644,20.0,2026_06_22_19_37_52_261597,session_20260622_193333,5161
images/002954_right_right_strong_center.jpg,4,RIGHT,0.2,right_strong,center,cil_dataset_estratificado,images/session_20260622_205201_0001012_center.jpg,-39.965051,27.511944,0.31608,-4.864294,20.0,2026_06_22_20_52_54_972244,session_20260622_205201,1012
images/002955_follow_lane_right_soft_center.jpg,2,FOLLOW_LANE,0.04,right_soft,center,cil_dataset_estratificado,images/session_20260622_192954_0000630_center.jpg,-237.511601,-118.247456,0.316102,0.121323,20.0,2026_06_22_19_30_59_932238,session_20260622_192954,630
images/002956_right_almost_straight_center.jpg,4,RIGHT,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_204015_0009692_center.jpg,80.867176,91.421001,0.316043,16.371611,20.0,2026_06_22_20_48_21_833658,session_20260622_204015,9692
images/002957_left_left_medium_center.jpg,3,LEFT,-0.12,left_medium,center,cil_dataset_estratificado,images/session_20260622_204015_0004895_center.jpg,-44.848058,50.568266,0.316086,11.597211,20.0,2026_06_22_20_44_22_258562,session_20260622_204015,4895
images/002958_left_left_medium_center.jpg,3,LEFT,-0.12,left_medium,center,cil_dataset_estratificado,images/session_20260622_204015_0003688_center.jpg,108.224607,83.088744,0.316091,8.216766,20.0,2026_06_22_20_43_22_320481,session_20260622_204015,3688
images/002959_follow_lane_left_soft_center.jpg,2,FOLLOW_LANE,-0.1,left_soft,center,cil_dataset_estratificado,images/session_20260622_193333_0028425_center.jpg,-57.756004,228.079193,0.316074,26.823459,20.0,2026_06_22_19_57_13_531044,session_20260622_193333,28425
images/002960_right_right_super_extreme_center.jpg,4,RIGHT,0.34,right_super_extreme,center,cil_dataset_estratificado,images/session_20260622_205309_0001067_center.jpg,-38.021702,37.389512,0.31641,-5.457727,20.0,2026_06_22_20_54_05_069758,session_20260622_205309,1067
images/002961_follow_lane_almost_straight_left_center.jpg,2,FOLLOW_LANE,-0.04,almost_straight_left,center,cil_dataset_estratificado,images/session_20260622_193333_0015327_center.jpg,9.617401,241.504536,0.316071,23.204216,20.0,2026_06_22_19_46_20_034257,session_20260622_193333,15327
images/002962_left_left_soft_center.jpg,3,LEFT,-0.06,left_soft,center,cil_dataset_estratificado,images/session_20260622_204015_0002967_center.jpg,39.585454,-28.679951,0.357017,4.851232,20.0,2026_06_22_20_42_46_120463,session_20260622_204015,2967
images/002963_follow_lane_right_medium_center.jpg,2,FOLLOW_LANE,0.1,right_medium,center,cil_dataset_estratificado,images/session_20260622_193333_0024795_center.jpg,157.552424,-107.946886,0.316235,31.312948,20.0,2026_06_22_19_54_12_975516,session_20260622_193333,24795
images/002964_left_almost_straight_center.jpg,3,LEFT,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_204015_0008568_center.jpg,108.128576,66.916446,0.316043,20.463524,20.0,2026_06_22_20_47_25_703444,session_20260622_204015,8568
images/002965_follow_lane_almost_straight_center.jpg,2,FOLLOW_LANE,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_193333_0025838_center.jpg,-83.309203,-179.830836,0.316043,29.846174,20.0,2026_06_22_19_55_05_187292,session_20260622_193333,25838
images/002966_follow_lane_left_medium_center.jpg,2,FOLLOW_LANE,-0.12,left_medium,center,cil_dataset_estratificado,images/session_20260622_193333_0009360_center.jpg,-198.338648,-194.060062,0.316097,14.147197,20.0,2026_06_22_19_41_21_816564,session_20260622_193333,9360
images/002967_follow_lane_right_extreme_center.jpg,2,FOLLOW_LANE,0.28,right_extreme,center,cil_dataset_estratificado,images/session_20260622_193333_0016574_center.jpg,-228.554104,134.717291,0.316736,25.18417,20.0,2026_06_22_19_47_21_613605,session_20260622_193333,16574
images/002968_follow_lane_right_soft_center.jpg,2,FOLLOW_LANE,0.04,right_soft,center,cil_dataset_estratificado,images/session_20260622_192954_0000633_center.jpg,-237.418513,-119.041403,0.316068,0.111558,20.0,2026_06_22_19_31_00_095673,session_20260622_192954,633
images/002969_follow_lane_right_extreme_center.jpg,2,FOLLOW_LANE,0.24,right_extreme,center,cil_dataset_estratificado,images/session_20260622_193333_0016217_center.jpg,-212.160032,219.236425,0.31661,24.589944,20.0,2026_06_22_19_47_03_903714,session_20260622_193333,16217
images/002970_follow_lane_right_soft_center.jpg,2,FOLLOW_LANE,0.04,right_soft,center,cil_dataset_estratificado,images/session_20260622_192954_0002682_center.jpg,167.280167,-63.985389,0.316056,3.153128,20.0,2026_06_22_19_32_42_823995,session_20260622_192954,2682
images/002971_right_almost_straight_center.jpg,4,RIGHT,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_204015_0009788_center.jpg,96.220217,77.39787,0.316158,14.85877,20.0,2026_06_22_20_48_26_633797,session_20260622_204015,9788
images/002972_follow_lane_almost_straight_center.jpg,2,FOLLOW_LANE,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_192954_0002592_center.jpg,167.63485,-87.980038,0.316028,3.156715,20.0,2026_06_22_19_32_38_283799,session_20260622_192954,2592
images/002973_follow_lane_left_extreme_center.jpg,2,FOLLOW_LANE,-0.3,left_extreme,center,cil_dataset_estratificado,images/session_20260622_204015_0009207_center.jpg,50.777871,128.133061,0.948484,17.682878,20.0,2026_06_22_20_47_57_570245,session_20260622_204015,9207
images/002974_follow_lane_almost_straight_center.jpg,2,FOLLOW_LANE,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_193333_0008347_center.jpg,-233.27598,55.228858,0.316043,12.572659,20.0,2026_06_22_19_40_30_909844,session_20260622_193333,8347
images/002975_straight_almost_straight_center.jpg,5,STRAIGHT,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_193333_0005275_center.jpg,45.207521,-51.335707,0.316043,7.822448,20.0,2026_06_22_19_37_57_962633,session_20260622_193333,5275
images/002976_follow_lane_right_soft_center.jpg,2,FOLLOW_LANE,0.06,right_soft,center,cil_dataset_estratificado,images/session_20260622_204015_0005171_center.jpg,24.276196,36.186538,0.316127,12.054605,20.0,2026_06_22_20_44_36_058387,session_20260622_204015,5171
images/002977_straight_almost_straight_center.jpg,5,STRAIGHT,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_193333_0013031_center.jpg,-53.424567,60.746652,0.316043,18.836398,20.0,2026_06_22_19_44_25_291748,session_20260622_193333,13031
images/002978_follow_lane_right_medium_center.jpg,2,FOLLOW_LANE,0.1,right_medium,center,cil_dataset_estratificado,images/session_20260622_193333_0015300_center.jpg,16.41877,239.223141,0.316068,23.333817,20.0,2026_06_22_19_46_18_698284,session_20260622_193333,15300
images/002979_right_right_extreme_center.jpg,4,RIGHT,0.24,right_extreme,center,cil_dataset_estratificado,images/session_20260622_205309_0004330_center.jpg,-38.737761,36.972828,0.316078,-24.19861,20.0,2026_06_22_20_56_48_108787,session_20260622_205309,4330
images/002980_follow_lane_left_extreme_center.jpg,2,FOLLOW_LANE,-0.34,left_extreme,center,cil_dataset_estratificado,images/session_20260622_203419_0000277_center.jpg,-18.938952,-6.119819,0.316403,-1.550148,20.0,2026_06_22_20_34_35_351912,session_20260622_203419,277
images/002981_follow_lane_right_extreme_center.jpg,2,FOLLOW_LANE,0.22,right_extreme,center,cil_dataset_estratificado,images/session_20260622_193333_0021347_center.jpg,15.196113,-98.249077,0.316296,30.276025,20.0,2026_06_22_19_51_20_537010,session_20260622_193333,21347
images/002982_follow_lane_left_medium_center.jpg,2,FOLLOW_LANE,-0.18,left_medium,center,cil_dataset_estratificado,images/session_20260622_204015_0010666_center.jpg,29.983613,41.971911,0.316377,12.661839,20.0,2026_06_22_20_49_10_435305,session_20260622_204015,10666
images/002983_straight_almost_straight_center.jpg,5,STRAIGHT,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_193333_0013013_center.jpg,-53.362396,65.545714,0.316043,18.836398,20.0,2026_06_22_19_44_24_413968,session_20260622_193333,13013
images/002984_follow_lane_almost_straight_center.jpg,2,FOLLOW_LANE,-0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_193333_0032783_center.jpg,154.42105,65.196697,0.316046,25.49954,20.0,2026_06_22_20_00_51_327352,session_20260622_193333,32783
images/002985_right_right_extreme_center.jpg,4,RIGHT,0.26,right_extreme,center,cil_dataset_estratificado,images/session_20260622_193333_0032627_center.jpg,122.989208,85.805563,0.316229,26.706633,20.0,2026_06_22_20_00_43_489447,session_20260622_193333,32627
images/002986_straight_almost_straight_center.jpg,5,STRAIGHT,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_193333_0005313_center.jpg,55.334709,-51.654467,0.316043,7.822448,20.0,2026_06_22_19_37_59_859779,session_20260622_193333,5313
images/002987_follow_lane_left_medium_center.jpg,2,FOLLOW_LANE,-0.12,left_medium,center,cil_dataset_estratificado,images/session_20260622_193333_0041105_center.jpg,47.317622,-66.464596,0.316038,21.93904,20.0,2026_06_22_20_07_46_147131,session_20260622_193333,41105
images/002988_left_left_soft_center.jpg,3,LEFT,-0.06,left_soft,center,cil_dataset_estratificado,images/session_20260622_204015_0004851_center.jpg,-48.983498,61.449515,0.316053,11.274787,20.0,2026_06_22_20_44_20_066568,session_20260622_204015,4851
images/002989_left_left_soft_center.jpg,3,LEFT,-0.08,left_soft,center,cil_dataset_estratificado,images/session_20260622_204015_0007333_center.jpg,-48.549999,55.977877,0.316064,17.459139,20.0,2026_06_22_20_46_23_801617,session_20260622_204015,7333
images/002990_right_left_medium_center.jpg,4,RIGHT,-0.12,left_medium,center,cil_dataset_estratificado,images/session_20260622_204015_0010959_center.jpg,-34.346207,51.753565,0.449626,11.543859,20.0,2026_06_22_20_49_24_982573,session_20260622_204015,10959
images/002991_straight_almost_straight_center.jpg,5,STRAIGHT,0.02,almost_straight,center,cil_dataset_estratificado,images/session_20260622_193333_0003510_center.jpg,86.704958,96.499648,0.316047,4.71687,20.0,2026_06_22_19_36_30_020829,session_20260622_193333,3510
images/002992_follow_lane_right_medium_center.jpg,2,FOLLOW_LANE,0.1,right_medium,center,cil_dataset_estratificado,images/session_20260622_193333_0014159_center.jpg,112.206207,10.236342,0.316235,22.127542,20.0,2026_06_22_19_45_21_737540,session_20260622_193333,14159
images/002993_left_left_medium_center.jpg,3,LEFT,-0.14,left_medium,center,cil_dataset_estratificado,images/session_20260622_204015_0007943_center.jpg,42.401104,-38.450856,0.316147,17.856856,20.0,2026_06_22_20_46_54_317385,session_20260622_204015,7943
images/002994_right_left_medium_center.jpg,4,RIGHT,-0.12,left_medium,center,cil_dataset_estratificado,images/session_20260622_204015_0010976_center.jpg,-34.369384,51.793099,0.299036,11.501423,20.0,2026_06_22_20_49_25_849692,session_20260622_204015,10976
images/002995_follow_lane_right_medium_center.jpg,2,FOLLOW_LANE,0.1,right_medium,center,cil_dataset_estratificado,images/session_20260622_193333_0017236_center.jpg,-230.282136,-36.126144,0.315713,24.73637,20.0,2026_06_22_19_47_54_618078,session_20260622_193333,17236
images/002996_follow_lane_almost_straight_center.jpg,2,FOLLOW_LANE,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_193333_0014554_center.jpg,113.318181,115.492462,0.316045,21.986495,20.0,2026_06_22_19_45_41_558181,session_20260622_193333,14554
images/002997_follow_lane_right_medium_center.jpg,2,FOLLOW_LANE,0.1,right_medium,center,cil_dataset_estratificado,images/session_20260622_193333_0036379_center.jpg,-220.1538,202.641441,0.316082,21.657159,20.0,2026_06_22_20_03_50_553179,session_20260622_193333,36379
images/002998_right_almost_straight_center.jpg,4,RIGHT,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_205309_0004265_center.jpg,-42.137229,20.601252,0.316043,-23.478598,20.0,2026_06_22_20_56_44_839021,session_20260622_205309,4265
images/002999_follow_lane_right_medium_center.jpg,2,FOLLOW_LANE,0.08,right_medium,center,cil_dataset_estratificado,images/session_20260622_193333_0021686_center.jpg,-74.021137,-96.693645,0.316061,29.604939,20.0,2026_06_22_19_51_37_509481,session_20260622_193333,21686
images/003000_follow_lane_right_soft_center.jpg,2,FOLLOW_LANE,0.06,right_soft,center,cil_dataset_estratificado,images/session_20260622_193333_0008363_center.jpg,-233.345145,50.968833,0.316045,12.51088,20.0,2026_06_22_19_40_31_711350,session_20260622_193333,8363
images/003001_left_left_strong_center.jpg,3,LEFT,-0.24,left_strong,center,cil_dataset_estratificado,images/session_20260622_204015_0006213_center.jpg,98.735894,93.565027,0.316211,15.2404,20.0,2026_06_22_20_45_28_272514,session_20260622_204015,6213
images/003002_follow_lane_left_medium_center.jpg,2,FOLLOW_LANE,-0.18,left_medium,center,cil_dataset_estratificado,images/session_20260622_193333_0041030_center.jpg,43.48251,-85.791535,0.316431,21.453483,20.0,2026_06_22_20_07_42_417418,session_20260622_193333,41030
images/003003_right_right_super_extreme_center.jpg,4,RIGHT,0.4,right_super_extreme,center,cil_dataset_estratificado,images/session_20260622_204015_0010901_center.jpg,-31.066747,48.025839,0.317546,12.921325,20.0,2026_06_22_20_49_22_126459,session_20260622_204015,10901
images/003004_straight_almost_straight_center.jpg,5,STRAIGHT,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_193333_0004572_center.jpg,-48.793225,62.377858,0.316043,6.276051,20.0,2026_06_22_19_37_22_737311,session_20260622_193333,4572
images/003005_follow_lane_right_extreme_center.jpg,2,FOLLOW_LANE,0.22,right_extreme,center,cil_dataset_estratificado,images/session_20260622_193333_0021354_center.jpg,13.494268,-98.904914,0.316166,30.144697,20.0,2026_06_22_19_51_20_886310,session_20260622_193333,21354
images/003006_follow_lane_left_strong_center.jpg,2,FOLLOW_LANE,-0.28,left_strong,center,cil_dataset_estratificado,images/session_20260622_193333_0016955_center.jpg,-234.69001,37.744206,0.316888,24.847008,20.0,2026_06_22_19_47_40_603414,session_20260622_193333,16955
images/003007_follow_lane_right_extreme_center.jpg,2,FOLLOW_LANE,0.22,right_extreme,center,cil_dataset_estratificado,images/session_20260622_193333_0017217_center.jpg,-229.117086,-31.326676,0.316251,25.071827,20.0,2026_06_22_19_47_53_664763,session_20260622_193333,17217
images/003008_right_right_super_extreme_center.jpg,4,RIGHT,0.68,right_super_extreme,center,cil_dataset_estratificado,images/session_20260622_204015_0010927_center.jpg,-34.517708,51.468591,0.312192,11.724331,20.0,2026_06_22_20_49_23_408691,session_20260622_204015,10927
images/003009_left_left_strong_center.jpg,3,LEFT,-0.24,left_strong,center,cil_dataset_estratificado,images/session_20260622_204015_0000555_center.jpg,52.767701,-47.32915,0.316204,-0.131052,20.0,2026_06_22_20_40_45_565201,session_20260622_204015,555
images/003010_follow_lane_almost_straight_center.jpg,2,FOLLOW_LANE,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_193333_0025098_center.jpg,112.427227,-171.250559,0.316039,30.361881,20.0,2026_06_22_19_54_28_062099,session_20260622_193333,25098
images/003011_follow_lane_almost_straight_left_center.jpg,2,FOLLOW_LANE,-0.04,almost_straight_left,center,cil_dataset_estratificado,images/session_20260622_193333_0002639_center.jpg,169.095011,-72.714304,0.316045,3.121193,20.0,2026_06_22_19_35_46_311608,session_20260622_193333,2639
images/003012_follow_lane_left_soft_center.jpg,2,FOLLOW_LANE,-0.06,left_soft,center,cil_dataset_estratificado,images/session_20260622_193333_0037193_center.jpg,-13.291655,229.145228,0.316055,20.3055,20.0,2026_06_22_20_04_31_066585,session_20260622_193333,37193
images/003013_follow_lane_almost_straight_left_center.jpg,2,FOLLOW_LANE,-0.02,almost_straight_left,center,cil_dataset_estratificado,images/session_20260622_193333_0017076_center.jpg,-234.825053,5.642465,0.316044,25.204156,20.0,2026_06_22_19_47_46_635484,session_20260622_193333,17076
images/003014_follow_lane_almost_straight_left_center.jpg,2,FOLLOW_LANE,-0.04,almost_straight_left,center,cil_dataset_estratificado,images/session_20260622_193333_0013193_center.jpg,-53.954867,17.557352,0.316078,18.870286,20.0,2026_06_22_19_44_33_400593,session_20260622_193333,13193
images/003015_follow_lane_almost_straight_center.jpg,2,FOLLOW_LANE,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_193333_0011787_center.jpg,131.476697,100.624981,0.315938,17.267101,20.0,2026_06_22_19_43_23_519851,session_20260622_193333,11787
images/003016_follow_lane_left_soft_center.jpg,2,FOLLOW_LANE,-0.06,left_soft,center,cil_dataset_estratificado,images/session_20260622_193333_0019517_center.jpg,170.747187,-104.07308,0.316064,28.060912,20.0,2026_06_22_19_49_49_134346,session_20260622_193333,19517
images/003017_left_left_soft_center.jpg,3,LEFT,-0.08,left_soft,center,cil_dataset_estratificado,images/session_20260622_204015_0007325_center.jpg,-48.768354,58.092954,0.316037,17.403153,20.0,2026_06_22_20_46_23_415745,session_20260622_204015,7325
images/003018_left_almost_straight_center.jpg,3,LEFT,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_193333_0022479_center.jpg,-41.487541,74.200398,0.316278,28.117709,20.0,2026_06_22_19_52_16_841236,session_20260622_193333,22479
images/003019_left_left_medium_center.jpg,3,LEFT,-0.18,left_medium,center,cil_dataset_estratificado,images/session_20260622_193333_0039169_center.jpg,-45.704884,50.017101,0.316133,19.716071,20.0,2026_06_22_20_06_09_497133,session_20260622_193333,39169
images/003020_right_right_extreme_center.jpg,4,RIGHT,0.22,right_extreme,center,cil_dataset_estratificado,images/session_20260622_205309_0002723_center.jpg,32.618883,-41.839666,0.314119,-15.266931,20.0,2026_06_22_20_55_27_887422,session_20260622_205309,2723
images/003021_follow_lane_right_strong_center.jpg,2,FOLLOW_LANE,0.14,right_strong,center,cil_dataset_estratificado,images/session_20260622_193333_0037567_center.jpg,85.260011,219.806004,0.31611,19.832774,20.0,2026_06_22_20_04_49_816502,session_20260622_193333,37567
images/003022_left_left_medium_center.jpg,3,LEFT,-0.12,left_medium,center,cil_dataset_estratificado,images/session_20260622_204015_0004885_center.jpg,-46.115787,52.891805,0.316062,11.492407,20.0,2026_06_22_20_44_21_767413,session_20260622_204015,4885
images/003023_follow_lane_left_strong_center.jpg,2,FOLLOW_LANE,-0.2,left_strong,center,cil_dataset_estratificado,images/session_20260622_193333_0041950_center.jpg,-100.103409,31.997394,0.316094,24.377098,20.0,2026_06_22_20_08_27_981754,session_20260622_193333,41950
images/003024_right_right_extreme_center.jpg,4,RIGHT,0.28,right_extreme,center,cil_dataset_estratificado,images/session_20260622_193333_0029465_center.jpg,86.358432,95.409164,0.316268,23.75443,20.0,2026_06_22_19_58_05_561903,session_20260622_193333,29465
images/003025_right_almost_straight_center.jpg,4,RIGHT,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_204015_0001326_center.jpg,81.071911,97.700065,0.316043,3.091309,20.0,2026_06_22_20_41_24_239396,session_20260622_204015,1326
images/003026_right_right_super_extreme_center.jpg,4,RIGHT,0.38,right_super_extreme,center,cil_dataset_estratificado,images/session_20260622_193333_0030539_center.jpg,-51.566682,54.42295,0.316831,24.427275,20.0,2026_06_22_19_58_58_934205,session_20260622_193333,30539
images/003027_right_right_extreme_center.jpg,4,RIGHT,0.28,right_extreme,center,cil_dataset_estratificado,images/session_20260622_193333_0029469_center.jpg,85.343144,95.259785,0.316262,23.657534,20.0,2026_06_22_19_58_05_792124,session_20260622_193333,29469
images/003028_follow_lane_right_medium_center.jpg,2,FOLLOW_LANE,0.08,right_medium,center,cil_dataset_estratificado,images/session_20260622_193333_0033834_center.jpg,88.267839,-180.389556,0.316061,23.686817,20.0,2026_06_22_20_01_44_027911,session_20260622_193333,33834
images/003029_left_right_soft_center.jpg,3,LEFT,0.06,right_soft,center,cil_dataset_estratificado,images/session_20260622_193333_0022405_center.jpg,-47.33388,55.450762,0.31605,28.007366,20.0,2026_06_22_19_52_13_138323,session_20260622_193333,22405
images/003030_follow_lane_left_extreme_center.jpg,2,FOLLOW_LANE,-0.44,left_extreme,center,cil_dataset_estratificado,images/session_20260622_193333_0017900_center.jpg,-204.4387,-196.573367,0.316995,26.570135,20.0,2026_06_22_19_48_27_953287,session_20260622_193333,17900
images/003031_right_right_soft_center.jpg,4,RIGHT,0.04,right_soft,center,cil_dataset_estratificado,images/session_20260622_193333_0029363_center.jpg,98.34382,117.079716,0.316058,25.137585,20.0,2026_06_22_19_58_00_448502,session_20260622_193333,29363
images/003032_follow_lane_left_medium_center.jpg,2,FOLLOW_LANE,-0.14,left_medium,center,cil_dataset_estratificado,images/session_20260622_193333_0019077_center.jpg,106.724228,-193.019554,0.315897,27.243341,20.0,2026_06_22_19_49_26_983415,session_20260622_193333,19077
images/003033_follow_lane_right_strong_center.jpg,2,FOLLOW_LANE,0.2,right_strong,center,cil_dataset_estratificado,images/session_20260622_193333_0037116_center.jpg,-33.370724,232.254772,0.316488,20.578288,20.0,2026_06_22_20_04_27_198647,session_20260622_193333,37116
images/003034_right_right_strong_center.jpg,4,RIGHT,0.16,right_strong,center,cil_dataset_estratificado,images/session_20260622_193333_0032564_center.jpg,111.554696,76.00013,0.316151,28.031505,20.0,2026_06_22_20_00_40_333337,session_20260622_193333,32564
images/003035_left_almost_straight_center.jpg,3,LEFT,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_204015_0005555_center.jpg,60.686054,-47.788491,0.315913,12.633984,20.0,2026_06_22_20_44_55_230719,session_20260622_204015,5555
images/003036_follow_lane_right_super_extreme_center.jpg,2,FOLLOW_LANE,0.62,right_super_extreme,center,cil_dataset_estratificado,images/session_20260622_204015_0009343_center.jpg,30.605372,139.6142,0.318503,18.702185,20.0,2026_06_22_20_48_04_401323,session_20260622_204015,9343
images/003037_right_right_extreme_center.jpg,4,RIGHT,0.22,right_extreme,center,cil_dataset_estratificado,images/session_20260622_193333_0038041_center.jpg,95.392504,101.554054,0.316177,17.82479,20.0,2026_06_22_20_05_13_477399,session_20260622_193333,38041
images/003038_right_right_strong_center.jpg,4,RIGHT,0.16,right_strong,center,cil_dataset_estratificado,images/session_20260622_193333_0029402_center.jpg,97.161063,106.829941,0.316419,24.843066,20.0,2026_06_22_19_58_02_388250,session_20260622_193333,29402
images/003039_left_left_medium_center.jpg,3,LEFT,-0.16,left_medium,center,cil_dataset_estratificado,images/session_20260622_204015_0003754_center.jpg,96.995024,95.618085,0.316114,9.091154,20.0,2026_06_22_20_43_25_645299,session_20260622_204015,3754
images/003040_follow_lane_almost_straight_left_center.jpg,2,FOLLOW_LANE,-0.02,almost_straight_left,center,cil_dataset_estratificado,images/session_20260622_193333_0023245_center.jpg,46.045217,97.381546,0.316042,26.083,20.0,2026_06_22_19_52_55_121896,session_20260622_193333,23245
images/003041_left_left_extreme_center.jpg,3,LEFT,-0.3,left_extreme,center,cil_dataset_estratificado,images/session_20260622_193333_0022337_center.jpg,-55.863108,40.58193,0.306417,27.118347,20.0,2026_06_22_19_52_09_730003,session_20260622_193333,22337
images/003042_straight_almost_straight_center.jpg,5,STRAIGHT,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_193333_0005204_center.jpg,26.289436,-50.738425,0.354541,7.822325,20.0,2026_06_22_19_37_54_429812,session_20260622_193333,5204
images/003043_left_almost_straight_center.jpg,3,LEFT,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_204015_0007294_center.jpg,-48.890379,66.348848,0.316043,17.330129,20.0,2026_06_22_20_46_21_888681,session_20260622_204015,7294
images/003044_right_right_strong_center.jpg,4,RIGHT,0.16,right_strong,center,cil_dataset_estratificado,images/session_20260622_193333_0037991_center.jpg,101.980431,112.293195,0.316386,18.722058,20.0,2026_06_22_20_05_10_931936,session_20260622_193333,37991
images/003045_follow_lane_right_strong_center.jpg,2,FOLLOW_LANE,0.14,right_strong,center,cil_dataset_estratificado,images/session_20260622_205309_0000248_center.jpg,27.882471,30.122649,0.316343,-0.699226,20.0,2026_06_22_20_53_23_903925,session_20260622_205309,248
images/003046_follow_lane_right_medium_center.jpg,2,FOLLOW_LANE,0.1,right_medium,center,cil_dataset_estratificado,images/session_20260622_193333_0016202_center.jpg,-210.508608,222.82659,0.316246,24.781539,20.0,2026_06_22_19_47_03_166739,session_20260622_193333,16202
images/003047_follow_lane_almost_straight_center.jpg,2,FOLLOW_LANE,0.0,almost_straight,center,cil_dataset_estratificado,images/session_20260622_192954_0002995_center.jpg,167.78316,19.463622,0.316043,3.138227,20.0,2026_06_22_19_33_07_262722,session_20260622_192954,2995
